osmid,y,x,highway,street_count,ref,geometry
7930479129,37.1677991,-3.6023126,,3,,POINT (-3.6023126 37.1677991)
7930479130,37.1683135,-3.6023127,,3,,POINT (-3.6023127 37.1683135)
7930479131,37.1683121,-3.6015012,,3,,POINT (-3.6015012 37.1683121)
7930479132,37.1679649,-3.6023136,,3,,POINT (-3.6023136 37.1679649)
7930479133,37.1679295,-3.6023132,crossing,4,,POINT (-3.6023132 37.1679295)
7930479134,37.1678887,-3.6023128,,3,,POINT (-3.6023128 37.1678887)
7930479135,37.1679726,-3.601503,,3,,POINT (-3.601503 37.1679726)
7930479136,37.1679353,-3.6015028,crossing,4,,POINT (-3.6015028 37.1679353)
7930479137,37.1678957,-3.6015026,,3,,POINT (-3.6015026 37.1678957)
7931125873,37.1674698,-3.6017099,crossing,4,,POINT (-3.6017099 37.1674698)
7931125877,37.1675496,-3.6012465,,3,,POINT (-3.6012465 37.1675496)
7931143085,37.1674846,-3.6016799,,3,,POINT (-3.6016799 37.1674846)
7931143089,37.1674481,-3.601758,,3,,POINT (-3.601758 37.1674481)
7931143094,37.1665238,-3.6012488,,3,,POINT (-3.6012488 37.1665238)
7931143095,37.1665415,-3.6011994,crossing,4,,POINT (-3.6011994 37.1665415)
7931143096,37.1665551,-3.6011613,,3,,POINT (-3.6011613 37.1665551)
7931143097,37.1666615,-3.6008528,,3,,POINT (-3.6008528 37.1666615)
7931143098,37.1666728,-3.6008217,crossing,4,,POINT (-3.6008217 37.1666728)
7931143099,37.1666886,-3.6007786,,3,,POINT (-3.6007786 37.1666886)
7931143100,37.1667986,-3.6004635,,3,,POINT (-3.6004635 37.1667986)
7931143101,37.166814,-3.6004226,crossing,4,,POINT (-3.6004226 37.166814)
7931143102,37.1668282,-3.6003849,,3,,POINT (-3.6003849 37.1668282)
7931143103,37.1669455,-3.6000548,,3,,POINT (-3.6000548 37.1669455)
7931143104,37.1669584,-3.6000185,crossing,4,,POINT (-3.6000185 37.1669584)
7931143105,37.1669728,-3.5999778,,3,,POINT (-3.5999778 37.1669728)
7931143106,37.1670898,-3.5996623,,3,,POINT (-3.5996623 37.1670898)
7931143107,37.167107,-3.5996164,crossing,4,,POINT (-3.5996164 37.167107)
7931143108,37.1671228,-3.5995746,,3,,POINT (-3.5995746 37.1671228)
7931143113,37.1675488,-3.6011496,,3,,POINT (-3.6011496 37.1675488)
7931143114,37.1675458,-3.6008104,,3,,POINT (-3.6008104 37.1675458)
7931143124,37.1675453,-3.6007198,,3,,POINT (-3.6007198 37.1675453)
7931143128,37.1675766,-3.600369,crossing,4,,POINT (-3.600369 37.1675766)
7931143134,37.1675951,-3.6003277,,3,,POINT (-3.6003277 37.1675951)
7931143135,37.1675634,-3.6004095,,3,,POINT (-3.6004095 37.1675634)
7931143146,37.1681122,-3.5991765,,3,,POINT (-3.5991765 37.1681122)
7931143147,37.1677128,-3.6000237,,3,,POINT (-3.6000237 37.1677128)
7931143148,37.1677358,-3.5999734,crossing,4,,POINT (-3.5999734 37.1677358)
7931143150,37.1677583,-3.5999235,,3,,POINT (-3.5999235 37.1677583)
7931143152,37.1676106,-3.6005336,,4,,POINT (-3.6005336 37.1676106)
7931143153,37.1675455,-3.6005239,,3,,POINT (-3.6005239 37.1675455)
7931143154,37.1675455,-3.6007668,crossing,4,,POINT (-3.6007668 37.1675455)
7931143155,37.1675492,-3.6011966,crossing,4,,POINT (-3.6011966 37.1675492)
7931143156,37.167604,-3.6013734,crossing,4,,POINT (-3.6013734 37.167604)
7931143157,37.1675525,-3.6013865,,3,,POINT (-3.6013865 37.1675525)
7931143158,37.1676219,-3.6013589,,3,,POINT (-3.6013589 37.1676219)
7931143161,37.1675525,-3.6014841,,3,,POINT (-3.6014841 37.1675525)
7931143163,37.1676764,-3.601551,,3,,POINT (-3.601551 37.1676764)
7931143175,37.1680051,-3.6013676,crossing,4,,POINT (-3.6013676 37.1680051)
7931143176,37.1683137,-3.6013668,,3,,POINT (-3.6013668 37.1683137)
7931143177,37.1683027,-3.5996231,,3,,POINT (-3.5996231 37.1683027)
7931143178,37.1683078,-3.6003885,,3,,POINT (-3.6003885 37.1683078)
7931143179,37.1683365,-3.6004591,crossing,4,,POINT (-3.6004591 37.1683365)
7931143180,37.1683082,-3.6004595,,3,,POINT (-3.6004595 37.1683082)
7931143181,37.1683695,-3.6004587,,3,,POINT (-3.6004587 37.1683695)
7931143184,37.1677816,-3.600807,,4,,POINT (-3.600807 37.1677816)
7931143190,37.1677489,-3.601369,,3,,POINT (-3.601369 37.1677489)
7931143191,37.1677429,-3.6005537,,3,,POINT (-3.6005537 37.1677429)
7931143193,37.1676477,-3.6003767,,3,,POINT (-3.6003767 37.1676477)
7931143194,37.1676874,-3.6013706,,3,,POINT (-3.6013706 37.1676874)
7931143195,37.1676836,-3.6005447,,3,,POINT (-3.6005447 37.1676836)
7931143196,37.1677464,-3.6010209,,3,,POINT (-3.6010209 37.1677464)
7931143197,37.1676858,-3.6010199,,4,,POINT (-3.6010199 37.1676858)
7931143198,37.167607,-3.6010185,,3,,POINT (-3.6010185 37.167607)
7931143199,37.1677475,-3.6011693,,3,,POINT (-3.6011693 37.1677475)
7931143200,37.1676865,-3.6011691,,4,,POINT (-3.6011691 37.1676865)
7931143201,37.1676067,-3.6011688,,3,,POINT (-3.6011688 37.1676067)
7931143202,37.1677454,-3.6008821,,3,,POINT (-3.6008821 37.1677454)
7931143203,37.1676852,-3.6008819,,4,,POINT (-3.6008819 37.1676852)
7931143204,37.1676072,-3.6008815,,3,,POINT (-3.6008815 37.1676072)
7931143205,37.1677442,-3.600727,,3,,POINT (-3.600727 37.1677442)
7931143206,37.1676845,-3.6007262,,4,,POINT (-3.6007262 37.1676845)
7931143207,37.1676075,-3.6007252,,3,,POINT (-3.6007252 37.1676075)
7931143208,37.1677469,-3.6010951,,3,,POINT (-3.6010951 37.1677469)
7931143209,37.1677448,-3.6008067,,3,,POINT (-3.6008067 37.1677448)
7931143210,37.167747,-3.6005291,,3,,POINT (-3.6005291 37.167747)
7931143211,37.1677661,-3.6005345,,1,,POINT (-3.6005345 37.1677661)
7931143217,37.1677185,-3.6014373,crossing,4,,POINT (-3.6014373 37.1677185)
7931143219,37.167719,-3.6015041,,3,,POINT (-3.6015041 37.167719)
7931143220,37.1677179,-3.6013697,,3,,POINT (-3.6013697 37.1677179)
7931143223,37.1682937,-3.6015014,,3,,POINT (-3.6015014 37.1682937)
7931143225,37.1682925,-3.6014333,crossing,4,,POINT (-3.6014333 37.1682925)
7931143226,37.1682919,-3.6013668,,3,,POINT (-3.6013668 37.1682919)
7931143229,37.1674008,-3.5987761,,3,,POINT (-3.5987761 37.1674008)
7931143231,37.1670403,-3.5996499,crossing,4,,POINT (-3.5996499 37.1670403)
7931143232,37.1670211,-3.5996391,,3,,POINT (-3.5996391 37.1670211)
7931143233,37.1670771,-3.5996706,,3,,POINT (-3.5996706 37.1670771)
7931143235,37.1667509,-3.6004614,crossing,4,,POINT (-3.6004614 37.1667509)
7931143236,37.1667325,-3.6004508,,3,,POINT (-3.6004508 37.1667325)
7931143237,37.1667842,-3.6004805,,3,,POINT (-3.6004805 37.1667842)
7931143238,37.1663909,-3.6015931,,3,,POINT (-3.6015931 37.1663909)
7931143240,37.166353,-3.6015724,crossing,4,,POINT (-3.6015724 37.166353)
7931143241,37.166336,-3.6015632,,3,,POINT (-3.6015632 37.166336)
7931143242,37.16744,-3.5987982,,3,,POINT (-3.5987982 37.16744)
7931143245,37.1675011,-3.5986231,,3,,POINT (-3.5986231 37.1675011)
7931143246,37.1680567,-3.5991446,,3,,POINT (-3.5991446 37.1680567)
7931143248,37.1680985,-3.5990555,crossing,4,,POINT (-3.5990555 37.1680985)
7931143250,37.1681353,-3.5989769,,3,,POINT (-3.5989769 37.1681353)
7931143251,37.1678675,-3.5997267,,3,,POINT (-3.5997267 37.1678675)
7931143286,37.1680216,-3.6013676,,3,,POINT (-3.6013676 37.1680216)
7931143287,37.1680195,-3.6007936,crossing,4,,POINT (-3.6007936 37.1680195)
7931143292,37.1679865,-3.6010727,,3,,POINT (-3.6010727 37.1679865)
7931143295,37.1679868,-3.601117,,3,,POINT (-3.601117 37.1679868)
7931143296,37.167988,-3.6013677,,3,,POINT (-3.6013677 37.167988)
7931143297,37.1679866,-3.6010953,crossing,4,,POINT (-3.6010953 37.1679866)
7931143298,37.1679853,-3.6008301,,3,,POINT (-3.6008301 37.1679853)
7931143299,37.1679852,-3.6008085,crossing,4,,POINT (-3.6008085 37.1679852)
7931143300,37.167985,-3.6007839,,3,,POINT (-3.6007839 37.167985)
7931143301,37.1680044,-3.6008086,,3,,POINT (-3.6008086 37.1680044)
7931143308,37.1674754,-3.598542,,3,,POINT (-3.598542 37.1674754)
7931143332,37.1682244,-3.5991256,,3,,POINT (-3.5991256 37.1682244)
7931143333,37.1684887,-3.5991648,,3,,POINT (-3.5991648 37.1684887)
7931143334,37.168844,-3.5993464,crossing,4,,POINT (-3.5993464 37.168844)
7931143337,37.168314,-3.5991663,crossing,4,,POINT (-3.5991663 37.168314)
7931143339,37.1682821,-3.5992635,,3,,POINT (-3.5992635 37.1682821)
7931143340,37.1683399,-3.5990877,,3,,POINT (-3.5990877 37.1683399)
7931143354,37.1682728,-3.599052,,3,,POINT (-3.599052 37.1682728)
7931143355,37.16821,-3.5990172,,3,,POINT (-3.5990172 37.16821)
7931143357,37.1685006,-3.5982231,,3,,POINT (-3.5982231 37.1685006)
7931143358,37.1688915,-3.5990757,,3,,POINT (-3.5990757 37.1688915)
7931143359,37.1687697,-3.5990397,,1,,POINT (-3.5990397 37.1687697)
7931143360,37.1689018,-3.5990164,,3,,POINT (-3.5990164 37.1689018)
7931143361,37.1687835,-3.5989802,,1,,POINT (-3.5989802 37.1687835)
7931143369,37.1688651,-3.5975795,,3,,POINT (-3.5975795 37.1688651)
7933627679,37.1684508,-3.5972916,,3,,POINT (-3.5972916 37.1684508)
7933627681,37.1686952,-3.5967904,crossing,4,,POINT (-3.5967904 37.1686952)
7933627683,37.1687322,-3.5968187,,3,,POINT (-3.5968187 37.1687322)
7933627684,37.1685121,-3.5972956,,3,,POINT (-3.5972956 37.1685121)
7933654585,37.1688729,-3.5975166,,3,,POINT (-3.5975166 37.1688729)
7933654587,37.1686942,-3.5974072,,3,,POINT (-3.5974072 37.1686942)
7933654589,37.1689004,-3.5969158,,3,,POINT (-3.5969158 37.1689004)
7933654592,37.1690603,-3.5970272,,3,,POINT (-3.5970272 37.1690603)
7933654655,37.1718299,-3.5999013,,3,,POINT (-3.5999013 37.1718299)
7933654668,37.1713306,-3.6001799,,4,,POINT (-3.6001799 37.1713306)
7933654671,37.1711179,-3.6001293,,4,,POINT (-3.6001293 37.1711179)
7933654674,37.1689999,-3.6003417,,3,,POINT (-3.6003417 37.1689999)
7933654678,37.1700928,-3.601365,,4,,POINT (-3.601365 37.1700928)
7933654680,37.1700255,-3.6011925,,4,,POINT (-3.6011925 37.1700255)
7933654709,37.1719292,-3.6025794,,3,,POINT (-3.6025794 37.1719292)
7933654743,37.1707358,-3.6035766,,3,,POINT (-3.6035766 37.1707358)
7933654746,37.1705769,-3.6032916,,3,,POINT (-3.6032916 37.1705769)
7934029519,37.1728366,-3.6040817,,3,,POINT (-3.6040817 37.1728366)
7934029529,37.1735135,-3.6052403,crossing,4,,POINT (-3.6052403 37.1735135)
7934029531,37.1757052,-3.6037758,,3,,POINT (-3.6037758 37.1757052)
7934029533,37.1743472,-3.6020966,,4,,POINT (-3.6020966 37.1743472)
7934029535,37.1742197,-3.6021964,,4,,POINT (-3.6021964 37.1742197)
7934029536,37.1742057,-3.6022187,,3,,POINT (-3.6022187 37.1742057)
7934029545,37.1756062,-3.5989835,,3,,POINT (-3.5989835 37.1756062)
7934029546,37.1755366,-3.5989158,,3,,POINT (-3.5989158 37.1755366)
7936507867,37.1754541,-3.6014267,,4,,POINT (-3.6014267 37.1754541)
7937136634,37.1775749,-3.6090105,,3,,POINT (-3.6090105 37.1775749)
7937136641,37.1783741,-3.6091751,,3,,POINT (-3.6091751 37.1783741)
7937136648,37.1788108,-3.608564,,3,,POINT (-3.608564 37.1788108)
7937136674,37.1788643,-3.6082927,,3,,POINT (-3.6082927 37.1788643)
7937136678,37.1794906,-3.6066637,,3,,POINT (-3.6066637 37.1794906)
7937138087,37.179157,-3.6060305,,3,,POINT (-3.6060305 37.179157)
7937138094,37.1791991,-3.6061124,,3,,POINT (-3.6061124 37.1791991)
7937138096,37.1791608,-3.6064498,,3,,POINT (-3.6064498 37.1791608)
7937138097,37.1790696,-3.606432,,3,,POINT (-3.606432 37.1790696)
7937138098,37.1792012,-3.6066158,,3,,POINT (-3.6066158 37.1792012)
7937138099,37.179207,-3.6065539,crossing,4,,POINT (-3.6065539 37.179207)
7937138100,37.1792113,-3.6065078,,3,,POINT (-3.6065078 37.1792113)
7937138101,37.1789685,-3.6065769,,3,,POINT (-3.6065769 37.1789685)
7937138102,37.1789811,-3.6064681,,3,,POINT (-3.6064681 37.1789811)
7937138103,37.1791296,-3.6067139,,3,,POINT (-3.6067139 37.1791296)
7937138104,37.1790417,-3.6066968,,3,,POINT (-3.6066968 37.1790417)
7937138105,37.1790148,-3.6069441,,3,,POINT (-3.6069441 37.1790148)
7937138106,37.1790522,-3.607384,,3,,POINT (-3.607384 37.1790522)
7937138107,37.1790178,-3.6073778,crossing,4,,POINT (-3.6073778 37.1790178)
7937138108,37.1789676,-3.6073681,,3,,POINT (-3.6073681 37.1789676)
7937138109,37.1789456,-3.6083016,,3,,POINT (-3.6083016 37.1789456)
7937138111,37.1783296,-3.6078672,,3,,POINT (-3.6078672 37.1783296)
7937138112,37.1782604,-3.6077618,,3,,POINT (-3.6077618 37.1782604)
7937138113,37.1782511,-3.6077233,,3,,POINT (-3.6077233 37.1782511)
7937138114,37.1782946,-3.6076816,crossing,4,,POINT (-3.6076816 37.1782946)
7937138115,37.1783321,-3.6076463,,3,,POINT (-3.6076463 37.1783321)
7937138120,37.1784216,-3.6077806,,3,,POINT (-3.6077806 37.1784216)
7937138123,37.1783586,-3.6076861,,3,,POINT (-3.6076861 37.1783586)
7937138126,37.178304,-3.6065378,,3,,POINT (-3.6065378 37.178304)
7937138129,37.1775337,-3.6073656,crossing,4,,POINT (-3.6073656 37.1775337)
7937138133,37.1776249,-3.6086098,,3,,POINT (-3.6086098 37.1776249)
7937138134,37.1776054,-3.6085495,crossing,4,,POINT (-3.6085495 37.1776054)
7937138135,37.1775797,-3.608473,,3,,POINT (-3.608473 37.1775797)
7937138136,37.1778668,-3.6084026,,3,,POINT (-3.6084026 37.1778668)
7937138137,37.1778889,-3.6083809,crossing,4,,POINT (-3.6083809 37.1778889)
7937138138,37.1779288,-3.6083416,,3,,POINT (-3.6083416 37.1779288)
7937138139,37.1781004,-3.6081256,,3,,POINT (-3.6081256 37.1781004)
7937138140,37.1781265,-3.6080972,crossing,4,,POINT (-3.6080972 37.1781265)
7937138141,37.178159,-3.6080631,,3,,POINT (-3.6080631 37.178159)
7937138151,37.1775012,-3.6073964,,3,,POINT (-3.6073964 37.1775012)
7937138154,37.1775451,-3.6073535,,3,,POINT (-3.6073535 37.1775451)
7937138156,37.1778135,-3.6070697,,3,,POINT (-3.6070697 37.1778135)
7937138157,37.177856,-3.607022,crossing,4,,POINT (-3.607022 37.177856)
7937138158,37.1778953,-3.6069784,,3,,POINT (-3.6069784 37.1778953)
7937138159,37.1779228,-3.6069487,,3,,POINT (-3.6069487 37.1779228)
7937138160,37.177898,-3.6069123,crossing,4,,POINT (-3.6069123 37.177898)
7937138161,37.1778756,-3.6068802,,3,,POINT (-3.6068802 37.1778756)
7937138162,37.1777435,-3.6069617,,3,,POINT (-3.6069617 37.1777435)
7937138163,37.1777865,-3.6069176,crossing,4,,POINT (-3.6069176 37.1777865)
7937138164,37.177825,-3.6068779,,3,,POINT (-3.6068779 37.177825)
7937138165,37.177805,-3.6070781,,3,,POINT (-3.6070781 37.177805)
7937138166,37.1777493,-3.6069955,,3,,POINT (-3.6069955 37.1777493)
7937138167,37.1772554,-3.6074182,,3,,POINT (-3.6074182 37.1772554)
7937138170,37.1773397,-3.6063606,,3,,POINT (-3.6063606 37.1773397)
7937138187,37.1771718,-3.6074255,,3,,POINT (-3.6074255 37.1771718)
7937138194,37.1769723,-3.6058441,,3,,POINT (-3.6058441 37.1769723)
7937138199,37.1771487,-3.6076026,,3,,POINT (-3.6076026 37.1771487)
7937138200,37.177122,-3.6075111,,3,,POINT (-3.6075111 37.177122)
7937138201,37.1772396,-3.6076037,crossing,4,,POINT (-3.6076037 37.1772396)
7937138203,37.1772849,-3.607583,,3,,POINT (-3.607583 37.1772849)
7937138204,37.1772948,-3.6075258,,3,,POINT (-3.6075258 37.1772948)
7937138205,37.1772826,-3.6074799,crossing,4,,POINT (-3.6074799 37.1772826)
7937138207,37.1772695,-3.6074306,,3,,POINT (-3.6074306 37.1772695)
7937138210,37.1770912,-3.6088754,,3,,POINT (-3.6088754 37.1770912)
7937138221,37.1774845,-3.6089542,,3,,POINT (-3.6089542 37.1774845)
7937138222,37.1773644,-3.609172,,3,,POINT (-3.609172 37.1773644)
7937138223,37.177407,-3.6090659,,3,,POINT (-3.6090659 37.177407)
7937138227,37.177196,-3.6076237,,3,,POINT (-3.6076237 37.177196)
7937138229,37.1787511,-3.6073556,,3,,POINT (-3.6073556 37.1787511)
7937138230,37.1788668,-3.6064466,,3,,POINT (-3.6064466 37.1788668)
7937138231,37.1788489,-3.606555,,3,,POINT (-3.606555 37.1788489)
7941174224,37.1749385,-3.6058797,,3,,POINT (-3.6058797 37.1749385)
7941174225,37.1747527,-3.6063383,,4,,POINT (-3.6063383 37.1747527)
7941174235,37.174932,-3.605892,,4,,POINT (-3.605892 37.174932)
7941174250,37.1747458,-3.6063555,,3,,POINT (-3.6063555 37.1747458)
7941174252,37.1749377,-3.6064707,,3,,POINT (-3.6064707 37.1749377)
7941174255,37.1749917,-3.6064588,,3,,POINT (-3.6064588 37.1749917)
7941174257,37.1749808,-3.6065602,,3,,POINT (-3.6065602 37.1749808)
7941174258,37.1750644,-3.6064686,,3,,POINT (-3.6064686 37.1750644)
7941174261,37.1751577,-3.6063187,,3,,POINT (-3.6063187 37.1751577)
7941174267,37.1743281,-3.6061048,,3,,POINT (-3.6061048 37.1743281)
7941181791,37.1758792,-3.6050488,,3,,POINT (-3.6050488 37.1758792)
7941181805,37.1754904,-3.6044619,,3,,POINT (-3.6044619 37.1754904)
7941181806,37.174695,-3.6055348,,3,,POINT (-3.6055348 37.174695)
7941181807,37.1746722,-3.6055618,,3,,POINT (-3.6055618 37.1746722)
7941181810,37.174605,-3.6054686,,3,,POINT (-3.6054686 37.174605)
7941181812,37.1750527,-3.6048868,,3,,POINT (-3.6048868 37.1750527)
7941181814,37.1750891,-3.6049264,crossing,4,,POINT (-3.6049264 37.1750891)
7941181815,37.1751309,-3.6049723,,3,,POINT (-3.6049723 37.1751309)
7941181818,37.1756137,-3.6039691,,3,,POINT (-3.6039691 37.1756137)
7941181819,37.1757053,-3.6040449,,3,,POINT (-3.6040449 37.1757053)
7941181821,37.1758062,-3.6039626,crossing,4,,POINT (-3.6039626 37.1758062)
7941181823,37.175847,-3.6038989,,3,,POINT (-3.6038989 37.175847)
7941181824,37.1757719,-3.6040185,,3,,POINT (-3.6040185 37.1757719)
7941181828,37.176167,-3.6045962,,3,,POINT (-3.6045962 37.176167)
7941181829,37.1762228,-3.6047157,,3,,POINT (-3.6047157 37.1762228)
7941181831,37.176177,-3.6045139,crossing,4,,POINT (-3.6045139 37.176177)
7941181833,37.1762113,-3.6044608,,3,,POINT (-3.6044608 37.1762113)
7941181834,37.1761451,-3.6045641,,3,,POINT (-3.6045641 37.1761451)
7941181836,37.1754382,-3.6058662,crossing,4,,POINT (-3.6058662 37.1754382)
7941181838,37.1754882,-3.60591,,3,,POINT (-3.60591 37.1754882)
7941181839,37.1753939,-3.6058269,,3,,POINT (-3.6058269 37.1753939)
7941181841,37.175707,-3.6054327,crossing,4,,POINT (-3.6054327 37.175707)
7941181843,37.1756654,-3.6053915,,3,,POINT (-3.6053915 37.1756654)
7941181844,37.175757,-3.6054821,,3,,POINT (-3.6054821 37.175757)
7941181855,37.1742248,-3.605962,,3,,POINT (-3.605962 37.1742248)
7941181857,37.1742878,-3.6060297,,3,,POINT (-3.6060297 37.1742878)
7941659506,37.1750987,-3.6065302,,3,,POINT (-3.6065302 37.1750987)
7941659511,37.1766324,-3.605182,,3,,POINT (-3.605182 37.1766324)
7941659512,37.176595,-3.6052338,crossing,4,,POINT (-3.6052338 37.176595)
7941659513,37.1765909,-3.6052394,,1,,POINT (-3.6052394 37.1765909)
7941659515,37.1757654,-3.6054682,,3,,POINT (-3.6054682 37.1757654)
7941659526,37.1765778,-3.6052094,,3,,POINT (-3.6052094 37.1765778)
7941659527,37.1759048,-3.6055743,,3,,POINT (-3.6055743 37.1759048)
7941659531,37.1759125,-3.6056532,,1,,POINT (-3.6056532 37.1759125)
7941659532,37.1752213,-3.606216,,3,,POINT (-3.606216 37.1752213)
7941659533,37.1752671,-3.6062621,crossing,4,,POINT (-3.6062621 37.1752671)
7941659534,37.1752931,-3.6062871,,3,,POINT (-3.6062871 37.1752931)
7941659536,37.1753548,-3.6063205,,1,,POINT (-3.6063205 37.1753548)
7941659537,37.1753412,-3.6063491,,1,,POINT (-3.6063491 37.1753412)
7941659543,37.1752309,-3.6063197,,3,,POINT (-3.6063197 37.1752309)
7941659545,37.1756252,-3.6065528,,1,,POINT (-3.6065528 37.1756252)
7941659561,37.1763016,-3.6065436,crossing,4,,POINT (-3.6065436 37.1763016)
7941659563,37.1762608,-3.6064695,,3,,POINT (-3.6064695 37.1762608)
7941659564,37.1763394,-3.6066124,,3,,POINT (-3.6066124 37.1763394)
7941659566,37.175759,-3.6069107,,3,,POINT (-3.6069107 37.175759)
7941659568,37.1758359,-3.6070495,,3,,POINT (-3.6070495 37.1758359)
7941659571,37.1757159,-3.6069485,,3,,POINT (-3.6069485 37.1757159)
7941659572,37.1755926,-3.6069917,,3,,POINT (-3.6069917 37.1755926)
7941659579,37.174716,-3.6073778,,3,,POINT (-3.6073778 37.174716)
7941659580,37.1746125,-3.6073152,,3,,POINT (-3.6073152 37.1746125)
7941659583,37.1749947,-3.6066585,,3,,POINT (-3.6066585 37.1749947)
7941659584,37.17489,-3.6065947,,3,,POINT (-3.6065947 37.17489)
7941659587,37.1753325,-3.6076742,,3,,POINT (-3.6076742 37.1753325)
7941659589,37.1754578,-3.6077518,,3,,POINT (-3.6077518 37.1754578)
7941926613,37.1763709,-3.6072253,,3,,POINT (-3.6072253 37.1763709)
7941926616,37.1762276,-3.6067345,,3,,POINT (-3.6067345 37.1762276)
7941926617,37.176264,-3.6067042,crossing,4,,POINT (-3.6067042 37.176264)
7941926618,37.1763024,-3.6066723,,3,,POINT (-3.6066723 37.1763024)
7941926619,37.1759582,-3.608037,,3,,POINT (-3.608037 37.1759582)
7941926620,37.1759868,-3.6080269,crossing,4,,POINT (-3.6080269 37.1759868)
7941926621,37.1760264,-3.6080128,,3,,POINT (-3.6080128 37.1760264)
7941926624,37.1764093,-3.6078263,,3,,POINT (-3.6078263 37.1764093)
7941926626,37.1765099,-3.6076838,,3,,POINT (-3.6076838 37.1765099)
7941926627,37.1763927,-3.6072921,,3,,POINT (-3.6072921 37.1763927)
7941926628,37.1763833,-3.6072634,crossing,4,,POINT (-3.6072634 37.1763833)
7941926633,37.1766113,-3.6077176,,3,,POINT (-3.6077176 37.1766113)
7941926634,37.1766715,-3.6078292,,3,,POINT (-3.6078292 37.1766715)
7941926635,37.1766548,-3.6077755,crossing,4,,POINT (-3.6077755 37.1766548)
7941926636,37.1766385,-3.6077231,,3,,POINT (-3.6077231 37.1766385)
7941926638,37.176612,-3.6078709,crossing,4,,POINT (-3.6078709 37.176612)
7941926639,37.1766496,-3.6078542,,3,,POINT (-3.6078542 37.1766496)
7941926655,37.1768982,-3.607745,,3,,POINT (-3.607745 37.1768982)
7941926656,37.1769291,-3.6077306,crossing,4,,POINT (-3.6077306 37.1769291)
7941926657,37.1769493,-3.6077211,,3,,POINT (-3.6077211 37.1769493)
7941926659,37.1766823,-3.6087628,,3,,POINT (-3.6087628 37.1766823)
7941926661,37.1767044,-3.6087053,crossing,4,,POINT (-3.6087053 37.1767044)
7941926663,37.1767268,-3.6086477,,3,,POINT (-3.6086477 37.1767268)
7941926664,37.1765016,-3.6086504,,3,,POINT (-3.6086504 37.1765016)
7941926666,37.1765233,-3.6085955,crossing,4,,POINT (-3.6085955 37.1765233)
7941926668,37.1765453,-3.6085391,,3,,POINT (-3.6085391 37.1765453)
7941926669,37.1760224,-3.6082284,,3,,POINT (-3.6082284 37.1760224)
7941926674,37.1765962,-3.6079768,,3,,POINT (-3.6079768 37.1765962)
7941926676,37.1764409,-3.607935,,3,,POINT (-3.607935 37.1764409)
